customer_id,age,gender,country,tenure_months,monthly_spend,num_transactions,last_login_days,support_tickets,payment_method,is_active,total_spend,avg_transaction_value,target_churn,target_revenue,target_fraud
2930,60,Male,Germany,26,183.30811593074816,84,18,5,Crypto,0,4766.011014199452,56.0707178141112,1,177.36985805868744,1
3086,39,Male,India,43,341.5724544146078,52,19,2,PayPal,1,14687.615539828137,277.12482150619127,1,310.27305906149667,0
1019,21,Female,US,51,168.58552131327235,5,13,8,Crypto,0,8597.86158697689,1432.976931162815,0,155.04942886746466,0
1584,61,Male,India,5,238.93059176826205,62,8,1,Crypto,0,1194.6529588413102,18.962745378433496,0,280.7170461333455,0
1033,66,Female,Germany,45,461.3747018781596,94,16,0,Card,0,20761.86158451718,218.54591141597032,1,430.5680920070884,1
1719,65,Male,US,52,309.9546082875505,16,29,9,Card,0,16117.639630952626,948.0964488795662,1,317.7235078460584,0
1282,26,Male,UK,16,44.82602362623366,30,13,4,Crypto,1,717.2163780197386,23.136012194185117,0,45.68144179796708,0
2499,59,Male,UK,56,64.56564153469785,18,18,4,Card,0,3615.675925943079,190.29873294437257,1,56.722824971525746,0
3351,57,Female,India,30,438.9791771682205,7,19,7,Card,1,13169.375315046615,1646.1719143808268,1,506.2871775248362,0
518,66,Male,US,13,190.9656964776421,99,26,6,Crypto,1,2482.554054209347,24.82554054209347,1,227.7271147063192,1
1748,63,Male,Germany,54,328.6069799171648,34,6,0,Card,1,17744.776915526898,506.99362615791136,0,273.23711755325223,0
4653,43,Male,India,55,260.41757762343946,2,2,6,Card,0,14322.96676928917,4774.322256429724,0,262.3523404981982,0
3733,58,Female,UK,40,254.21966709955942,54,27,7,PayPal,0,10168.786683982376,184.8870306178614,1,214.8092880817233,0
669,40,Male,US,55,431.64208436595277,5,4,5,PayPal,0,23740.314640127403,3956.7191066879004,0,423.1247177326384,0
4060,30,Female,Germany,13,156.58920308556927,92,22,3,PayPal,0,2035.6596401124004,21.88881333454194,1,175.49377895683827,1
3027,19,Male,Germany,9,55.57720370525986,17,13,3,PayPal,1,500.1948333473388,27.78860185262993,0,57.99707377179354,0
4933,52,Male,Germany,45,200.5592530069173,98,25,6,Crypto,0,9025.166385311279,91.16329682132604,1,188.32545010043802,1
3287,41,Male,India,2,155.16829291292066,28,3,9,Card,1,310.3365858258413,10.701261580201425,0,128.67535644738925,0
2651,61,Female,Germany,14,306.1581429971252,29,9,0,Crypto,1,4286.214001959753,142.8738000653251,0,321.85074673346844,0
4454,60,Male,India,51,327.7758239514311,85,22,1,Crypto,1,16716.567021522987,194.37868629677894,1,330.65735012642017,1
3193,34,Female,UK,16,193.396541139685,64,16,9,PayPal,0,3094.34465823496,47.605302434384,1,164.30402010896663,0
2125,68,Male,Germany,31,192.0164635195512,23,17,9,Crypto,0,5952.510369106087,248.02126537942027,1,225.09781487001746,0
3376,40,Male,UK,47,173.30437608016888,24,9,1,PayPal,1,8145.305675767937,325.81222703071745,0,140.69434730001132,0
3393,25,Female,Germany,45,410.40479794165196,11,7,5,Crypto,0,18468.21590737434,1539.017992281195,0,472.100602393324,0
3486,50,Male,UK,48,53.45971830510136,38,6,8,Card,1,2566.066478644865,65.79657637550936,0,51.81730331773764,0
760,40,Female,US,56,218.7529373314124,51,26,1,Card,0,12250.164490559095,235.58008635690567,1,246.64557739307793,0
3380,36,Male,UK,31,65.22674179880354,39,24,2,PayPal,1,2022.02899576291,50.55072489407275,1,59.456530629758696,0
4441,42,Male,UK,37,280.899314110674,53,17,7,PayPal,1,10393.27462209494,192.4680485573137,1,331.6579612019101,0
2527,42,Female,UK,16,162.07646006910414,96,25,9,Crypto,0,2593.2233611056663,26.73426145469759,1,143.00219490177716,1
4859,67,Male,US,58,200.65790110316846,38,5,5,Card,0,11638.15826398377,298.41431446112233,0,203.36810359301552,0
908,34,Female,UK,3,200.11574359851912,53,27,3,Card,1,600.3472307955574,11.117541311028841,1,229.4958038122727,0
2684,40,Male,US,33,394.84792629943723,60,14,6,Crypto,0,13029.981567881428,213.60625521117095,0,381.04578472756424,0
215,58,Male,US,37,463.55734654124933,54,23,8,Card,0,17151.621822026224,311.8476694913859,1,394.3170757100728,0
3332,29,Female,Germany,58,228.1006893458245,17,4,4,PayPal,0,13229.83998205782,734.9911101143233,0,209.62576533696634,0
4459,55,Female,Germany,47,328.03378151073116,46,13,6,PayPal,0,15417.587731004365,328.03378151073116,0,265.45767988870216,0
694,36,Male,UK,22,282.09180479396014,17,5,0,PayPal,0,6206.019705467123,344.7788725259513,0,269.9352608200157,0
1504,58,Female,US,40,456.99732299749576,23,5,4,Crypto,1,18279.89291989983,761.6622049958263,0,536.8966913320157,0
2415,65,Male,India,23,242.01677278193893,42,26,0,PayPal,0,5566.385773984595,129.45083195313012,1,193.90394531784594,0
2119,29,Male,India,21,263.10133700819836,19,12,3,PayPal,1,5525.128077172166,276.2564038586083,0,241.35044776584618,0
3859,49,Female,India,47,492.4398879158194,95,25,1,Crypto,1,23144.67473204351,241.0903617921199,1,493.82037990468467,1
2463,46,Male,India,17,364.1044042866931,88,29,9,Card,0,6189.774872873783,69.54803227948071,1,300.3503138286638,1
3636,51,Male,UK,13,365.3607944229276,16,24,1,PayPal,0,4749.690327498059,279.3935486763564,1,390.74288079265847,0
4106,26,Male,UK,44,237.2161491340643,19,8,2,Crypto,1,10437.51056189883,521.8755280949415,0,236.76724869521524,0
4479,32,Male,Germany,5,482.6084719723083,58,1,7,Card,0,2413.0423598615416,40.89902304850071,0,533.758347042483,0
197,30,Male,UK,33,355.35535043899523,90,7,9,Crypto,1,11726.726564486842,128.86512708227298,0,362.2381648506795,1
4668,58,Male,UK,52,375.5924758074153,1,16,1,PayPal,1,19530.8087419856,9765.4043709928,1,375.9407196061106,0
1544,53,Male,US,50,244.1597213759457,97,23,7,Card,0,12207.986068797285,124.57128641629883,1,260.86753207412977,1
1331,23,Female,India,53,150.81496113929927,51,7,1,PayPal,0,7993.192940382862,153.71524885351658,0,169.08825323455414,0
880,68,Male,Germany,43,98.83571226711413,41,29,4,Crypto,1,4249.935627485907,101.18894351156922,1,87.25827476887297,0
4503,50,Male,India,30,203.2916601064796,64,21,9,Crypto,1,6098.749803194389,93.82692004914445,1,170.5508097120322,0
3502,28,Male,US,17,60.37284766864914,16,13,2,Card,1,1026.3384103670355,60.37284766864915,0,55.68965331222004,0
3895,18,Male,US,41,165.20190096867756,89,2,5,PayPal,1,6773.27793971578,75.25864377461978,0,165.85324400002682,1
4991,45,Female,UK,1,240.10341031011205,80,11,8,Card,1,240.10341031011205,2.9642396334581735,0,282.80418801822674,0
888,47,Female,UK,26,177.84573834031502,44,12,7,PayPal,1,4623.989196848191,102.75531548551535,0,152.51671530443292,0
1346,58,Male,US,23,33.56705650398929,14,29,7,Card,1,772.0422995917537,51.469486639450245,1,31.962910159772928,0
69,21,Female,US,51,196.93791319917858,49,27,4,PayPal,1,10043.833573158108,200.87667146316215,1,221.6529503675016,0
4211,55,Female,India,44,102.28745814786467,36,16,5,PayPal,1,4500.648158506046,121.63913941908231,1,99.7420995463473,0
1816,30,Female,US,35,59.2179006090698,80,16,1,Card,0,2072.626521317443,25.58798174465979,1,66.17457866042382,0
569,50,Female,US,18,462.4291618549116,21,10,6,Card,1,8323.724913388409,378.35113242674583,0,498.5017332446029,0
2168,49,Female,India,4,319.68105274457866,46,12,5,PayPal,0,1278.7242109783147,27.20689810592159,0,256.7789837466239,0
97,62,Male,Germany,59,123.65033792966484,39,13,4,PayPal,1,7295.369937850226,182.38424844625564,0,130.55748632104653,0
4182,63,Male,Germany,40,495.4264027266832,61,15,3,Card,1,19817.05610906733,319.62993724302146,0,589.2802361282673,0
3354,39,Male,Germany,34,383.1691991810502,64,12,8,Crypto,0,13027.752772155707,200.42696572547243,0,328.81544066540465,0
140,52,Female,UK,1,318.71137109804687,88,11,0,PayPal,0,318.71137109804687,3.5810266415510883,0,293.3354428003701,1
4955,64,Male,UK,48,421.71365375199434,71,12,5,PayPal,0,20242.25538009573,281.1424358346629,0,389.6657765171419,0
2603,25,Male,US,44,245.80747887835582,86,17,6,Card,1,10815.529070647655,124.31642609939834,1,210.29939837024685,1
4024,50,Female,India,27,208.85511354734518,27,9,8,Crypto,0,5639.08806577832,201.3960023492257,0,241.63320022474477,0
4773,58,Male,UK,43,114.01864883798595,40,18,4,Card,1,4902.801900033396,119.580534147156,1,105.21754578783934,0
1607,40,Female,US,49,124.28355223705498,72,19,8,Card,1,6089.894059615694,83.42320629610539,1,101.13279434224185,0
1630,39,Female,Germany,16,493.266533096165,34,22,3,Crypto,0,7892.26452953864,225.49327227253258,1,402.0389317159939,0
1540,38,Female,UK,39,336.6711354851634,9,18,2,Card,0,13130.174283921373,1313.0174283921374,1,290.44885336435453,0
1695,66,Male,India,30,496.24242293523656,50,3,0,Crypto,0,14887.272688057097,291.9073076089627,0,593.6573309005773,0
2060,49,Female,US,24,180.43825959542303,60,23,8,Card,1,4330.518230290153,70.99210213590415,1,176.7781323587604,0
464,22,Male,US,9,368.83272144960443,40,9,4,Card,1,3319.49449304644,80.96328031820585,0,358.8186537241251,0
2331,57,Male,UK,24,107.58863892763009,60,13,9,PayPal,1,2582.127334263122,42.32995629939544,0,94.59339240691456,0
3044,50,Female,India,12,224.61483500217673,73,10,7,Card,0,2695.378020026121,36.424027297650284,0,245.27107420390334,0
4735,31,Female,US,37,453.1078272522074,12,5,4,PayPal,0,16764.989608331674,1289.6145852562827,0,528.9850481519835,0
595,21,Female,US,47,141.86432526131273,64,18,0,Crypto,0,6667.623287281698,102.57881980433382,1,149.75779846625267,0
3815,33,Male,Germany,48,444.90991242136283,32,19,5,Crypto,0,21355.675796225416,647.1416907947096,1,403.0063282122548,0
626,52,Male,Germany,27,68.10144754425178,72,24,9,Card,1,1838.7390836947982,25.18820662595614,1,57.686118538370295,0
451,39,Male,Germany,48,364.57656854300654,27,8,6,Crypto,0,17499.675290064315,624.9884032165827,0,372.84422677768913,0
1500,35,Female,India,26,473.22736374741766,83,10,8,Card,1,12303.91145743286,146.47513639801022,0,454.43274785891987,1
2457,31,Male,UK,39,186.49136524586697,85,12,2,Card,0,7273.163244588812,84.57166563475363,0,206.1315779683594,1
4723,64,Female,India,25,427.08543862453826,65,26,4,PayPal,1,10677.135965613455,161.77478735777962,1,352.65404329126045,0
2985,67,Male,Germany,13,126.81429559946517,60,13,4,Card,1,1648.5858427930473,27.02599742283684,0,135.50111159301522,0
1570,26,Female,India,20,44.0691310744689,98,9,0,PayPal,1,881.3826214893779,8.902854762518968,0,45.40356246781612,1
1035,36,Male,Germany,35,68.031042351936,88,1,6,Crypto,1,2381.08648231776,26.75378070019955,0,65.18751956749435,1
3519,37,Male,UK,27,58.31891195017924,33,28,8,Card,1,1574.6106226548395,46.31207713690704,1,61.74413427747061,0
1558,36,Male,US,22,89.74002174357517,17,8,9,PayPal,0,1974.2804783586537,109.68224879770298,0,76.7829212046772,0
3625,65,Male,US,55,389.30199030232285,45,8,2,PayPal,0,21411.609466627757,465.4697710136469,0,360.64406528840476,0
4665,62,Female,Germany,24,326.492022171999,73,28,6,PayPal,0,7835.808532127976,105.88930448821588,1,275.69822801550634,0
151,26,Female,US,1,390.3422995099412,8,6,8,Crypto,0,390.3422995099412,43.37136661221569,0,314.98525218760807,0
1421,31,Male,Germany,8,55.213164568121385,23,25,4,Card,1,441.7053165449711,18.404388189373794,1,56.02612969753634,0
2012,34,Female,Germany,25,162.93779515006347,14,20,2,PayPal,1,4073.4448787515867,271.56299191677243,1,189.25720776972472,0
2687,35,Male,India,30,347.7341600931826,84,7,4,PayPal,0,10432.024802795479,122.72970356229975,0,302.5811749770273,1
1787,45,Male,US,54,387.23044705547073,60,29,9,Card,0,20910.44414099542,342.79416624582655,1,407.7791880648872,0
89,38,Female,US,42,58.34897013985321,51,29,7,Card,1,2450.6567458738346,47.128014343727585,1,67.1055132663138,0
458,60,Female,UK,44,449.98345160424395,3,15,4,Crypto,1,19799.271870586734,4949.817967646683,0,455.6034997590817,0
1306,26,Male,UK,50,384.28733533504715,52,14,6,PayPal,0,19214.36676675236,362.5352220141954,0,456.62585361263484,0
2926,24,Male,UK,14,495.4235513895567,45,5,7,PayPal,1,6935.929719453794,150.78108085769117,0,552.3826183275934,0
3271,32,Female,UK,58,106.32711123641559,21,20,1,PayPal,0,6166.972451712104,280.3169296232775,1,100.4615981776045,0
3228,42,Female,India,55,50.89994408721901,74,16,6,Crypto,0,2799.4969247970457,37.32662566396061,1,49.68377915012388,0
1989,63,Male,US,51,192.43094749842703,82,5,0,PayPal,1,9813.978322419778,118.24070267975637,0,209.6331371402116,1
3755,43,Male,US,41,215.40413895584948,30,28,0,PayPal,1,8831.569697189829,284.88934507063965,1,227.23380481093992,0
3647,63,Female,UK,6,258.3794307503223,67,15,0,PayPal,0,1550.2765845019337,22.79818506620491,0,303.2220459912483,0
832,22,Male,US,48,363.5247104588369,2,16,1,Card,1,17449.18610202417,5816.39536734139,1,317.47262145327596,0
240,43,Male,Germany,42,295.7256718415094,47,24,2,Crypto,1,12420.478217343394,258.75996286132073,1,313.9383362320136,0
4682,20,Male,India,58,314.7511926691512,60,15,0,PayPal,0,18255.569174810767,299.27162581656995,0,255.12027442998,0
3023,45,Female,Germany,16,210.63319997260177,54,3,9,PayPal,1,3370.1311995616284,61.275112719302335,0,201.9888544882906,0
3149,48,Female,India,10,451.3726658250372,81,29,7,Crypto,0,4513.726658250372,55.045447051833804,1,521.9445530330158,1
1947,32,Female,UK,45,380.0072860297737,54,18,2,Crypto,1,17100.327871339818,310.91505220617853,1,348.88656772106293,0
2776,36,Female,Germany,41,171.05070745823673,89,23,9,Card,0,7013.079005787706,77.92310006430785,1,148.7383678578805,1
193,50,Male,Germany,32,250.5281243195012,45,17,0,Card,1,8016.899978224038,174.2804343092182,1,297.4671139403406,0
4850,40,Female,Germany,14,32.494183912224756,18,8,0,Card,0,454.9185747711466,23.943082882691925,0,26.387489450524274,0
4940,43,Male,Germany,57,213.76335565953337,44,15,8,Crypto,0,12184.511272593403,270.7669171687423,0,231.71059317631034,0
945,59,Female,UK,47,99.0342503628942,38,3,4,Card,1,4654.6097670560275,119.348968386052,0,104.21604988027389,0
1269,60,Female,US,19,175.06092061692914,40,13,8,PayPal,0,3326.1574917216535,81.12579248101594,0,206.4353077928817,0
4232,53,Male,US,15,39.80947873981849,55,26,8,Card,0,597.1421810972773,10.663253233879953,1,33.97584053180331,0
2308,67,Female,US,11,485.3756199368096,50,29,1,Card,0,5339.131819304906,104.68885920205697,1,480.3840860844756,0
4425,22,Male,UK,43,42.90000389785858,96,14,4,Crypto,0,1844.700167607919,19.017527501112568,0,41.229550012668184,1
4712,37,Male,Germany,8,449.10962810389196,84,24,4,Crypto,1,3592.8770248311357,42.269141468601596,1,491.628451390044,1
2314,55,Female,India,28,299.2598070933009,92,19,0,PayPal,1,8379.274598612425,90.09972686680027,1,358.60627333848396,1
3215,56,Female,Germany,16,120.19641604562715,35,14,9,Crypto,0,1923.1426567300343,53.420629353612064,0,126.68260276851804,0
2733,53,Female,UK,6,165.32257789661753,14,1,1,PayPal,0,991.9354673797052,66.12903115864701,0,192.56308598442646,0
1927,28,Female,US,50,417.6985164449837,89,19,2,Card,1,20884.925822249184,232.05473135832426,1,462.20383173400734,1
4228,44,Male,India,22,254.00109373773432,47,18,9,PayPal,1,5588.024062230155,116.41716796312824,1,239.54822759623178,0
4677,21,Male,UK,24,282.3208226709839,73,26,1,Crypto,1,6775.699744103613,91.56351005545423,1,263.57143660266746,0
801,27,Female,UK,37,421.50713199966617,22,5,3,PayPal,1,15595.763883987649,678.0766906081586,0,450.66525993730266,0
3672,39,Female,Germany,6,61.60570935239875,86,10,6,Card,1,369.6342561143925,4.248669610510259,0,62.48399910662846,1
4194,48,Male,Germany,33,383.98674248638076,53,14,6,Card,1,12671.562502050565,234.65856485278823,0,374.7208155219485,0
2969,48,Female,UK,22,111.54428144227774,15,10,7,Card,0,2453.9741917301103,153.3733869831319,0,102.71232584685089,0
4794,69,Male,UK,22,74.86144694834408,60,13,8,Crypto,0,1646.9518328635697,26.99921037481262,0,67.08922925595644,0
4369,57,Male,India,46,397.33541494550354,3,22,2,Card,0,18277.42908749316,4569.35727187329,1,386.42957863912665,0
2777,51,Male,UK,5,251.31563304128105,86,29,7,Crypto,1,1256.5781652064052,14.44342718628052,1,227.2985358146418,1
2971,49,Female,Germany,46,410.82123122377664,67,7,8,PayPal,0,18897.776636293725,277.90847994549597,0,485.47688289472757,0
3868,21,Female,UK,1,331.3865024743547,41,2,5,Crypto,1,331.3865024743547,7.890154820817969,0,289.25595177336174,0
1744,37,Male,India,48,143.2359686439437,88,27,7,Card,1,6875.326494909297,77.2508594933629,1,121.50464758181452,1
3949,40,Female,Germany,35,495.87289426381346,45,29,4,Card,0,17355.55129923347,377.2945934615972,1,414.93321039819097,0
3803,68,Female,UK,16,150.4344879125512,69,4,7,Card,0,2406.951806600819,34.38502580858313,0,160.6306832827725,0
2025,34,Female,India,48,113.935298865459,63,16,6,Crypto,1,5468.894345542032,85.45147414909425,1,115.5247036227201,0
2275,23,Male,UK,29,320.1908623425981,6,23,5,Crypto,1,9285.535007935345,1326.5050011336207,1,291.7231228235745,0
100,32,Male,India,47,266.9039583252897,6,17,3,Card,0,12544.486041288616,1792.0694344698022,1,238.99642878481114,0
4922,37,Male,UK,46,388.4032137897748,45,6,4,PayPal,1,17866.54783432964,388.40321378977484,0,410.9525012852057,0
3408,20,Female,US,20,464.48356044956034,29,4,1,Crypto,1,9289.671208991207,309.65570696637354,0,413.72291680516554,0
4246,43,Female,US,21,88.78881741229313,49,19,2,PayPal,1,1864.5651656581556,37.29130331316311,1,81.76903458212661,0
4620,67,Female,UK,35,174.6140460651863,36,2,2,Crypto,0,6111.49161228152,165.17544898058162,0,186.4003825609943,0
4917,45,Female,India,1,383.7497753082157,2,1,6,Crypto,0,383.7497753082157,127.91659176940523,0,395.03923657670003,0
192,56,Male,Germany,11,427.6251894531703,91,18,5,Card,0,4703.877083984874,51.12909873896602,1,411.8359820782564,1
4697,40,Female,Germany,52,32.6981626306036,40,9,1,Card,0,1700.304456791387,41.47084040954603,0,36.088677141682815,0
1785,58,Female,India,6,146.5150164409285,55,3,4,Crypto,0,879.090098645571,15.698037475813766,0,167.91619961156502,0
1533,60,Female,UK,6,479.15068570936114,41,15,0,PayPal,1,2874.904114256167,68.45009795848016,0,569.1950640792481,0
2835,18,Female,Germany,3,427.0035978936373,55,3,2,Crypto,0,1281.0107936809118,22.875192744301994,0,419.57454247756664,0
4445,28,Female,UK,58,110.83404922171916,81,4,3,PayPal,0,6428.374854859711,78.3948153031672,0,132.15472856677482,1
4916,22,Male,Germany,16,29.465471458070027,64,6,7,Card,0,471.44754332912044,7.253039128140315,0,29.854395431367653,0
1599,29,Female,US,21,130.60254647088186,79,4,0,Crypto,0,2742.653475888519,34.28316844860649,0,134.98546620671524,0
1780,21,Male,India,28,404.92178828287166,30,11,0,PayPal,1,11337.810071920407,365.735808771626,0,476.00092540822556,0
4901,36,Male,Germany,40,77.23755743324537,87,29,4,Card,1,3089.5022973298146,35.10798065147517,1,77.12546864872242,1
2575,59,Female,Germany,49,292.2389822220179,75,25,7,Card,1,14319.710128878878,188.41723853787997,1,252.79343408685847,0
3399,57,Female,UK,17,291.20852907493304,55,11,5,PayPal,1,4950.544994273861,88.40258918346181,0,346.8697366072538,0
3976,68,Male,India,13,147.2715210641651,57,9,6,Card,1,1914.5297738341465,33.00913403162321,0,127.31797314952674,0
3771,35,Female,US,26,471.87736708088056,31,21,0,Card,1,12268.811544102895,383.40036075321547,1,469.41092987580816,0
167,56,Male,UK,56,296.91657695492063,36,26,2,PayPal,0,16627.328309475553,449.3872516074474,1,243.61379763820514,0
1752,43,Male,India,28,158.91446273811806,22,4,3,PayPal,0,4449.6049566673055,193.46108507249156,0,151.2209767104976,0
1480,31,Female,UK,21,254.1504712676475,86,17,5,Crypto,0,5337.1598966205975,61.346665478397675,1,304.3676910266952,1
1025,64,Female,India,34,159.43117069229294,76,16,4,Crypto,1,5420.65980353796,70.39817926672676,1,146.4244239699966,0
1789,26,Male,Germany,44,364.08185923227325,92,18,8,PayPal,0,16019.601806220024,172.2537828625809,1,332.89294755519313,1
2265,67,Female,UK,14,308.66058149271703,2,27,7,Crypto,1,4321.248140898038,1440.4160469660128,1,295.7140269308612,0
2474,66,Female,Germany,46,361.8502313501563,89,13,2,Crypto,1,16645.11064210719,184.945673801191,0,395.0792610924961,1
1823,68,Male,US,13,116.81818754549205,45,22,0,Card,0,1518.6364380913967,33.013835610682534,1,126.91365687690761,0
1221,30,Male,India,48,296.92262652782887,35,16,0,Card,1,14252.286073335785,395.89683537043845,1,289.87435218956284,0
1667,32,Male,US,15,85.61363575473742,90,1,0,Crypto,1,1284.2045363210611,14.112137761769903,0,79.51567132638459,1
2961,38,Female,Germany,7,251.20751477849217,85,11,3,PayPal,0,1758.4526034494452,20.44712329592378,0,253.1231647479282,1
153,32,Male,India,33,58.80646478876191,84,22,6,Card,0,1940.613338029143,22.830745153284035,1,49.389062769575645,1
2535,64,Male,Germany,43,377.0553348263221,18,19,2,Crypto,1,16213.379397531851,853.3357577648343,1,307.2525152698328,0
4689,46,Female,India,56,349.81880977270674,1,28,2,Card,1,19589.85334727158,9794.92667363579,1,295.11791558360534,0
1979,66,Female,UK,24,251.05079941176908,46,27,2,Crypto,1,6025.219185882458,128.19615289111613,1,277.78638103203866,0
1470,34,Female,UK,32,463.5365563665222,23,13,1,PayPal,0,14833.16980372871,618.0487418220296,0,474.0095838430141,0
2808,69,Female,Germany,48,129.64085927932922,11,19,0,Card,1,6222.761245407803,518.5634371173169,1,134.72567702489,0
2513,25,Female,Germany,1,325.4452713526829,98,1,6,Crypto,1,325.4452713526829,3.287325973259423,0,275.732324981486,1
2944,25,Male,Germany,13,65.56736459149668,96,22,8,Card,1,852.3757396894569,8.787378759685122,1,78.59838384615352,1
2981,42,Female,Germany,17,26.565272530229187,72,12,9,Card,0,451.6096330138962,6.186433328957482,0,30.321115681467635,0
4823,41,Male,UK,3,370.91642323258327,7,28,2,Card,0,1112.7492696977497,139.0936587122187,1,394.6219405692782,0
3018,39,Female,US,44,333.29073888364434,38,29,3,PayPal,1,14664.79251088035,376.02032079180384,1,329.5298036793984,0
1567,43,Female,India,13,190.61574251862967,85,11,6,Card,1,2478.004652742186,28.81400759002542,0,178.1036566814393,1
32,44,Male,India,53,194.42839012742076,25,29,3,PayPal,0,10304.7046767533,396.3347952597423,1,211.68850756636385,0
938,67,Male,Germany,59,362.7460787146195,58,4,2,Crypto,1,21402.018644162552,362.7460787146195,0,329.0881342627279,0
1216,27,Male,India,36,54.88751148311113,85,5,5,Card,1,1975.9504133920009,22.976167597581405,0,53.74679663331092,1
1938,63,Female,US,39,463.1244936590383,48,26,2,PayPal,0,18061.855252702495,368.6092908714795,1,509.89217853465215,0
1130,52,Female,UK,43,351.12381604926287,55,24,5,PayPal,0,15098.324090118304,269.612930180684,1,321.2621436772609,0
310,41,Male,Germany,37,327.9775993829163,64,12,7,Card,1,12135.171177167904,186.6949411871985,0,332.9639466912206,0
4902,46,Female,US,19,216.35649659172586,44,7,0,PayPal,1,4110.7734352427915,91.35052078317314,0,214.71433310001572,0
2169,58,Male,UK,36,134.0581844290018,47,28,1,Card,1,4826.094639444065,100.54363832175136,1,112.40768412095487,0
3114,56,Male,US,36,247.29903051146744,6,9,2,PayPal,1,8902.765098412827,1271.8235854875468,0,264.9134190804106,0
496,65,Male,India,51,239.87213075498784,68,13,8,Card,0,12233.47866850438,177.29679229716493,0,191.94396542954604,0
206,50,Female,UK,1,327.91537715085815,57,29,1,Crypto,1,327.91537715085815,5.653713399152727,1,262.5705367659725,0
2674,19,Female,UK,47,246.2003439792935,81,14,5,Card,0,11571.416167026795,141.1148313052048,0,241.97671188760052,1
3358,44,Male,US,17,433.14970850628066,25,17,2,Crypto,0,7363.545044606772,283.2132709464143,1,471.29478629876223,0
3831,48,Female,Germany,13,394.01750564725177,73,15,2,Card,1,5122.227573414273,69.2192915326253,0,340.06483571573864,0
306,65,Female,UK,10,398.8800715234651,4,23,4,Crypto,0,3988.8007152346513,797.7601430469302,1,368.97775775503214,0
3794,58,Male,Germany,38,252.6758515518522,2,28,8,Card,1,9601.682358970384,3200.5607863234613,1,217.60983938583047,0
2202,54,Male,Germany,15,474.87279347892274,16,25,4,PayPal,0,7123.091902183841,419.00540601081417,1,425.58173166560044,0
1062,57,Male,Germany,3,408.3695440750621,39,20,1,Crypto,0,1225.1086322251863,30.627715805629656,1,469.90292110061097,0
844,26,Female,Germany,15,149.38961276118056,42,29,2,PayPal,0,2240.8441914177083,52.11265561436531,1,170.4581357804694,0
3873,37,Male,Germany,48,400.0317886398334,6,8,9,PayPal,0,19201.525854712003,2743.075122101715,0,440.089491718015,0
2252,64,Female,Germany,16,499.44551704862295,23,15,3,Card,1,7991.128272777967,332.9636780324153,0,595.6258155054712,0
212,49,Female,UK,7,480.92111609669,77,26,5,Card,0,3366.44781267683,43.15958734201064,1,560.7459951572063,0
3998,64,Male,Germany,36,215.07192937015876,32,21,9,Card,1,7742.589457325716,234.6239229492641,1,183.6870937009694,0
680,55,Female,UK,6,309.64043766669596,52,4,9,PayPal,1,1857.8426260001756,35.0536344528335,0,296.8946318152939,0
566,29,Male,UK,7,221.4427002354888,90,28,7,Crypto,1,1550.0989016484216,17.03405386426837,1,251.78029260207373,1
3291,42,Female,India,34,207.81289059533387,88,10,9,Card,1,7065.638280241352,79.3891941600152,0,189.2311958472478,1
4355,69,Male,UK,15,346.6663268693513,98,7,8,Crypto,0,5199.9949030402695,52.525201040810806,0,360.9900232595401,1
681,24,Male,US,55,206.7790446152145,15,29,0,Card,0,11372.847453836797,710.8029658647998,1,218.80925097162313,0
181,62,Male,Germany,26,304.25128660602473,51,9,1,Crypto,1,7910.533451756643,152.12564330301237,0,307.7861030560966,0
4280,45,Male,US,47,341.56464423743506,41,7,8,Crypto,1,16053.538279159447,382.2271018847488,0,397.6829358025101,0
2496,18,Female,India,22,486.1850191811754,46,23,8,Card,1,10696.070421985858,227.57596642523103,1,456.4515158008801,0
2317,39,Male,UK,9,280.37398691705926,94,22,8,Card,1,2523.3658822535335,26.561746128984563,1,318.91821474149236,1
4274,54,Female,UK,22,467.25850066456354,76,5,2,PayPal,0,10279.687014620398,133.50242876130386,0,560.5171122809476,0
279,18,Male,UK,52,413.1989600461903,86,6,7,Card,1,21486.345922401895,246.96949336094133,0,385.91737985845555,1
3684,39,Male,US,44,55.224327992964106,47,21,4,Card,0,2429.8704316904204,50.62230066021709,1,60.19367141515827,0
4763,42,Male,US,23,122.58222792923792,38,23,9,Card,1,2819.391242372472,72.29208313775568,1,143.00116350072025,0
433,37,Male,US,24,321.31171306988756,69,21,8,Card,0,7711.481113677301,110.16401590967574,1,261.29441335706474,0
290,33,Female,Germany,40,477.3458471596031,47,5,3,Card,1,19093.833886384124,397.7882059663359,0,515.1950375708724,0
1028,39,Male,Germany,52,99.07569841437052,48,23,6,Card,1,5151.936317547267,105.14155750096464,1,98.60656276340319,0
536,22,Male,Germany,7,170.07503089050533,34,13,7,Crypto,0,1190.5252162335373,34.01500617810107,0,192.50422426748452,0
3632,26,Female,India,13,30.11871700569774,66,19,6,PayPal,1,391.5433210740706,5.843930165284636,1,26.75689040928713,0
189,28,Male,India,32,345.6287102748355,35,13,5,Card,0,11060.118728794736,307.2255202442982,0,382.9077127270377,0
2175,51,Female,US,6,360.1377922088629,50,26,2,Crypto,0,2160.8267532531772,42.3691520245721,1,292.3414874477194,0
3916,23,Female,Germany,37,467.66238355489264,99,14,8,PayPal,0,17303.50819153103,173.0350819153103,0,397.1276418443214,1
